VALUE,geometry,idx,lon,lat
20243,POINT (46.93333000000001 10.25833333333333),3943,46.933330000000005,10.258333333333335
7514,POINT (46.98333000000001 10.25833333333333),3944,46.98333000000001,10.258333333333335
22767,POINT (46.99166333333334 10.25833333333333),3945,46.991663333333335,10.258333333333335
22767,POINT (46.99999666666668 10.25833333333333),3946,46.999996666666675,10.258333333333335
91848,POINT (47.00833000000001 10.25833333333333),3947,47.00833000000001,10.258333333333335
143537,POINT (47.01666333333334 10.25833333333333),3948,47.01666333333334,10.258333333333335
145509,POINT (47.02499666666667 10.25833333333333),3949,47.024996666666674,10.258333333333335
76482,POINT (47.03333000000001 10.25833333333333),3950,47.03333000000001,10.258333333333335
174322,POINT (47.04166333333334 10.25833333333333),3951,47.04166333333334,10.258333333333335
174322,POINT (47.04999666666667 10.25833333333333),3952,47.04999666666667,10.258333333333335
173702,POINT (47.05833000000001 10.25833333333333),3953,47.058330000000005,10.258333333333335
18230,POINT (47.06666333333334 10.25833333333333),3954,47.06666333333334,10.258333333333335
25015,POINT (47.07499666666667 10.25833333333333),3955,47.07499666666667,10.258333333333335
24487,POINT (47.08333 10.25833333333333),3956,47.083330000000004,10.258333333333335
368,POINT (47.09166333333334 10.25833333333333),3957,47.09166333333334,10.258333333333335
368,POINT (47.09999666666667 10.25833333333333),3958,47.09999666666667,10.258333333333335
4816,POINT (47.32499666666667 10.25833333333333),3959,47.32499666666667,10.258333333333335
4816,POINT (47.33333 10.25833333333333),3960,47.333330000000004,10.258333333333335
45878,POINT (47.34166333333334 10.25833333333333),3961,47.34166333333334,10.258333333333335
26604,POINT (48.77499666666667 10.25833333333333),3962,48.774996666666674,10.258333333333335
26604,POINT (48.78333000000001 10.25833333333333),3963,48.78333000000001,10.258333333333335
6414,POINT (48.89166333333334 10.25833333333333),3964,48.89166333333334,10.258333333333335
12468,POINT (43.04999666666667 10.25),3965,43.04999666666667,10.25
12468,POINT (43.05833000000001 10.25),3966,43.058330000000005,10.25
12599,POINT (43.64166333333334 10.25),3967,43.64166333333334,10.25
2921,POINT (44.00833000000001 10.25),3968,44.00833000000001,10.25
2921,POINT (44.01666333333334 10.25),3969,44.01666333333334,10.25
17374,POINT (44.02499666666667 10.25),3970,44.024996666666674,10.25
16024,POINT (44.03333000000001 10.25),3971,44.03333000000001,10.25
81833,POINT (44.68333000000001 10.25),3972,44.683330000000005,10.25
81833,POINT (44.69166333333334 10.25),3973,44.69166333333334,10.25
15530,POINT (44.95833 10.25),3974,44.958330000000004,10.25
54739,POINT (45.10833 10.25),3975,45.10833,10.25
56581,POINT (45.47499666666667 10.25),3976,45.47499666666667,10.25
8837,POINT (45.59166333333334 10.25),3977,45.59166333333334,10.25
7132,POINT (45.96666333333334 10.25),3978,45.96666333333334,10.25
2777,POINT (46.11666333333334 10.25),3979,46.116663333333335,10.25
578,POINT (46.14999666666667 10.25),3980,46.149996666666674,10.25
1178,POINT (46.20833 10.25),3981,46.208330000000004,10.25
2308,POINT (46.21666333333334 10.25),3982,46.21666333333334,10.25
9813,POINT (46.22499666666667 10.25),3983,46.22499666666667,10.25
9813,POINT (46.23333 10.25),3984,46.23333,10.25
1002,POINT (46.24166333333334 10.25),3985,46.241663333333335,10.25
1541,POINT (46.32499666666667 10.25),3986,46.32499666666667,10.25
1541,POINT (46.33333 10.25),3987,46.333330000000004,10.25
41787,POINT (46.34166333333334 10.25),3988,46.34166333333334,10.25
9144,POINT (46.48333 10.25),3989,46.48333,10.25
131,POINT (46.49166333333334 10.25),3990,46.491663333333335,10.25
1874,POINT (46.49999666666668 10.25),3991,46.499996666666675,10.25
960,POINT (46.54166333333334 10.25),3992,46.54166333333334,10.25
225,POINT (46.58333 10.25),3993,46.583330000000004,10.25
92,POINT (46.59166333333334 10.25),3994,46.59166333333334,10.25
3371,POINT (46.59999666666667 10.25),3995,46.59999666666667,10.25
1346,POINT (46.60833 10.25),3996,46.60833,10.25
1346,POINT (46.61666333333334 10.25),3997,46.616663333333335,10.25
386,POINT (46.63333000000001 10.25),3998,46.63333000000001,10.25
2064,POINT (46.64166333333334 10.25),3999,46.64166333333334,10.25
3672,POINT (46.64999666666667 10.25),4000,46.649996666666674,10.25
959,POINT (46.65833000000001 10.25),4001,46.65833000000001,10.25
959,POINT (46.66666333333334 10.25),4002,46.66666333333334,10.25
9083,POINT (46.69166333333334 10.25),4003,46.69166333333334,10.25
1805,POINT (46.69999666666667 10.25),4004,46.69999666666667,10.25
1579,POINT (46.70833 10.25),4005,46.708330000000004,10.25
1579,POINT (46.71666333333334 10.25),4006,46.71666333333334,10.25
1712,POINT (46.72499666666667 10.25),4007,46.72499666666667,10.25
1613,POINT (46.73333000000001 10.25),4008,46.73333000000001,10.25
469,POINT (46.74166333333334 10.25),4009,46.741663333333335,10.25
587,POINT (46.78333000000001 10.25),4010,46.78333000000001,10.25
12591,POINT (46.79166333333334 10.25),4011,46.79166333333334,10.25
1773,POINT (46.94166333333334 10.25),4012,46.94166333333334,10.25
3335,POINT (46.94999666666667 10.25),4013,46.94999666666667,10.25
3335,POINT (46.95833 10.25),4014,46.958330000000004,10.25
59,POINT (46.96666333333334 10.25),4015,46.96666333333334,10.25
31553,POINT (47.01666333333334 10.25),4016,47.01666333333334,10.25
78505,POINT (47.02499666666667 10.25),4017,47.024996666666674,10.25
262595,POINT (47.03333000000001 10.25),4018,47.03333000000001,10.25
271324,POINT (47.04166333333334 10.25),4019,47.04166333333334,10.25
271324,POINT (47.04999666666667 10.25),4020,47.04999666666667,10.25
244033,POINT (47.05833000000001 10.25),4021,47.058330000000005,10.25
196014,POINT (47.06666333333334 10.25),4022,47.06666333333334,10.25
79900,POINT (47.07499666666667 10.25),4023,47.07499666666667,10.25
61762,POINT (47.08333 10.25),4024,47.083330000000004,10.25
38127,POINT (47.09166333333334 10.25),4025,47.09166333333334,10.25
38127,POINT (47.09999666666667 10.25),4026,47.09999666666667,10.25
2145,POINT (47.11666333333334 10.25),4027,47.116663333333335,10.25
42749,POINT (48.82499666666667 10.25),4028,48.82499666666667,10.25
42749,POINT (48.83333 10.25),4029,48.833330000000004,10.25
1753,POINT (43.51666333333334 10.24166666666667),4030,43.51666333333334,10.241666666666667
3204,POINT (43.64166333333334 10.24166666666667),4031,43.64166333333334,10.241666666666667
26453,POINT (44.00833000000001 10.24166666666667),4032,44.00833000000001,10.241666666666667
695,POINT (44.01666333333334 10.24166666666667),4033,44.01666333333334,10.241666666666667
695,POINT (44.02499666666667 10.24166666666667),4034,44.024996666666674,10.241666666666667
1597,POINT (44.59166333333334 10.24166666666667),4035,44.59166333333334,10.241666666666667
1597,POINT (44.59999666666667 10.24166666666667),4036,44.59999666666667,10.241666666666667
34051,POINT (44.68333000000001 10.24166666666667),4037,44.683330000000005,10.241666666666667
11691,POINT (44.69166333333334 10.24166666666667),4038,44.69166333333334,10.241666666666667
11691,POINT (44.69999666666667 10.24166666666667),4039,44.69999666666667,10.241666666666667
1312,POINT (44.95833 10.24166666666667),4040,44.958330000000004,10.241666666666667
16087,POINT (44.96666333333334 10.24166666666667),4041,44.96666333333334,10.241666666666667
2193,POINT (45.28333000000001 10.24166666666667),4042,45.28333000000001,10.241666666666667
208214,POINT (45.96666333333334 10.24166666666667),4043,45.96666333333334,10.241666666666667
450,POINT (46.17499666666667 10.24166666666667),4044,46.17499666666667,10.241666666666667
14332,POINT (46.20833 10.24166666666667),4045,46.208330000000004,10.241666666666667
11757,POINT (46.21666333333334 10.24166666666667),4046,46.21666333333334,10.241666666666667
1724,POINT (46.34999666666667 10.24166666666667),4047,46.34999666666667,10.241666666666667
4522,POINT (46.48333 10.24166666666667),4048,46.48333,10.241666666666667
698,POINT (46.49166333333334 10.24166666666667),4049,46.491663333333335,10.241666666666667
448,POINT (46.54166333333334 10.24166666666667),4050,46.54166333333334,10.241666666666667
564,POINT (46.56666333333334 10.24166666666667),4051,46.56666333333334,10.241666666666667
564,POINT (46.57499666666667 10.24166666666667),4052,46.57499666666667,10.241666666666667
2915,POINT (46.59999666666667 10.24166666666667),4053,46.59999666666667,10.241666666666667
982,POINT (46.61666333333334 10.24166666666667),4054,46.616663333333335,10.241666666666667
982,POINT (46.62499666666668 10.24166666666667),4055,46.624996666666675,10.241666666666667
977,POINT (46.63333000000001 10.24166666666667),4056,46.63333000000001,10.241666666666667
952,POINT (46.64166333333334 10.24166666666667),4057,46.64166333333334,10.241666666666667
2593,POINT (46.65833000000001 10.24166666666667),4058,46.65833000000001,10.241666666666667
2593,POINT (46.66666333333334 10.24166666666667),4059,46.66666333333334,10.241666666666667
124,POINT (46.69166333333334 10.24166666666667),4060,46.69166333333334,10.241666666666667
310,POINT (46.69999666666667 10.24166666666667),4061,46.69999666666667,10.241666666666667
8571,POINT (46.70833 10.24166666666667),4062,46.708330000000004,10.241666666666667
8571,POINT (46.71666333333334 10.24166666666667),4063,46.71666333333334,10.241666666666667
4738,POINT (46.72499666666667 10.24166666666667),4064,46.72499666666667,10.241666666666667
7351,POINT (46.73333000000001 10.24166666666667),4065,46.73333000000001,10.241666666666667
1597,POINT (46.74166333333334 10.24166666666667),4066,46.741663333333335,10.241666666666667
7855,POINT (46.78333000000001 10.24166666666667),4067,46.78333000000001,10.241666666666667
10874,POINT (46.79166333333334 10.24166666666667),4068,46.79166333333334,10.241666666666667
4361,POINT (46.96666333333334 10.24166666666667),4069,46.96666333333334,10.241666666666667
4372,POINT (46.97499666666667 10.24166666666667),4070,46.97499666666667,10.241666666666667
1722,POINT (46.98333000000001 10.24166666666667),4071,46.98333000000001,10.241666666666667
1306,POINT (47.01666333333334 10.24166666666667),4072,47.01666333333334,10.241666666666667
7137,POINT (47.02499666666667 10.24166666666667),4073,47.024996666666674,10.241666666666667
153798,POINT (47.03333000000001 10.24166666666667),4074,47.03333000000001,10.241666666666667
204657,POINT (47.04166333333334 10.24166666666667),4075,47.04166333333334,10.241666666666667
226509,POINT (47.04999666666667 10.24166666666667),4076,47.04999666666667,10.241666666666667
226509,POINT (47.05833000000001 10.24166666666667),4077,47.058330000000005,10.241666666666667
181801,POINT (47.06666333333334 10.24166666666667),4078,47.06666333333334,10.241666666666667
129193,POINT (47.07499666666667 10.24166666666667),4079,47.07499666666667,10.241666666666667
74505,POINT (47.08333 10.24166666666667),4080,47.083330000000004,10.241666666666667
62509,POINT (47.09166333333334 10.24166666666667),4081,47.09166333333334,10.241666666666667
62509,POINT (47.09999666666667 10.24166666666667),4082,47.09999666666667,10.241666666666667
4677,POINT (47.10833000000001 10.24166666666667),4083,47.10833000000001,10.241666666666667
295,POINT (47.11666333333334 10.24166666666667),4084,47.116663333333335,10.241666666666667
112,POINT (47.12499666666668 10.24166666666667),4085,47.124996666666675,10.241666666666667
4346,POINT (47.31666333333334 10.24166666666667),4086,47.31666333333334,10.241666666666667
20756,POINT (47.38333000000001 10.24166666666667),4087,47.38333000000001,10.241666666666667
20756,POINT (47.39166333333334 10.24166666666667),4088,47.39166333333334,10.241666666666667
853,POINT (48.95833 10.24166666666667),4089,48.958330000000004,10.241666666666667
1098,POINT (48.96666333333334 10.24166666666667),4090,48.96666333333334,10.241666666666667
43945,POINT (43.17499666666667 10.23333333333333),4091,43.17499666666667,10.233333333333334
39498,POINT (44.00833000000001 10.23333333333333),4092,44.00833000000001,10.233333333333334
1919,POINT (44.59166333333334 10.23333333333333),4093,44.59166333333334,10.233333333333334
1919,POINT (44.59999666666667 10.23333333333333),4094,44.59999666666667,10.233333333333334
7029,POINT (44.95833 10.23333333333333),4095,44.958330000000004,10.233333333333334
5671,POINT (45.04999666666667 10.23333333333333),4096,45.04999666666667,10.233333333333334
25581,POINT (45.28333000000001 10.23333333333333),4097,45.28333000000001,10.233333333333334
44333,POINT (45.95833 10.23333333333333),4098,45.958330000000004,10.233333333333334
3878,POINT (45.96666333333334 10.23333333333333),4099,45.96666333333334,10.233333333333334
460,POINT (46.24999666666668 10.23333333333333),4100,46.249996666666675,10.233333333333334
1059,POINT (46.34999666666667 10.23333333333333),4101,46.34999666666667,10.233333333333334
1433,POINT (46.50833000000001 10.23333333333333),4102,46.50833000000001,10.233333333333334
3687,POINT (46.52499666666667 10.23333333333333),4103,46.524996666666674,10.233333333333334
3687,POINT (46.53333000000001 10.23333333333333),4104,46.53333000000001,10.233333333333334
981,POINT (46.56666333333334 10.23333333333333),4105,46.56666333333334,10.233333333333334
981,POINT (46.57499666666667 10.23333333333333),4106,46.57499666666667,10.233333333333334
18698,POINT (46.58333 10.23333333333333),4107,46.583330000000004,10.233333333333334
2479,POINT (46.59166333333334 10.23333333333333),4108,46.59166333333334,10.233333333333334
3657,POINT (46.60833 10.23333333333333),4109,46.60833,10.233333333333334
1620,POINT (46.61666333333334 10.23333333333333),4110,46.616663333333335,10.233333333333334
1620,POINT (46.62499666666668 10.23333333333333),4111,46.624996666666675,10.233333333333334
6471,POINT (46.63333000000001 10.23333333333333),4112,46.63333000000001,10.233333333333334
1566,POINT (46.64999666666667 10.23333333333333),4113,46.649996666666674,10.233333333333334
1835,POINT (46.65833000000001 10.23333333333333),4114,46.65833000000001,10.233333333333334
6378,POINT (46.69166333333334 10.23333333333333),4115,46.69166333333334,10.233333333333334
8072,POINT (46.69999666666667 10.23333333333333),4116,46.69999666666667,10.233333333333334
957,POINT (46.70833 10.23333333333333),4117,46.708330000000004,10.233333333333334
4592,POINT (46.71666333333334 10.23333333333333),4118,46.71666333333334,10.233333333333334
4592,POINT (46.72499666666667 10.23333333333333),4119,46.72499666666667,10.233333333333334
2892,POINT (46.74166333333334 10.23333333333333),4120,46.741663333333335,10.233333333333334
1699,POINT (46.74999666666668 10.23333333333333),4121,46.749996666666675,10.233333333333334
945,POINT (46.75833000000001 10.23333333333333),4122,46.75833000000001,10.233333333333334
945,POINT (46.76666333333334 10.23333333333333),4123,46.76666333333334,10.233333333333334
4446,POINT (46.78333000000001 10.23333333333333),4124,46.78333000000001,10.233333333333334
18824,POINT (46.79166333333334 10.23333333333333),4125,46.79166333333334,10.233333333333334
1482,POINT (46.79999666666667 10.23333333333333),4126,46.79999666666667,10.233333333333334
913,POINT (46.94166333333334 10.23333333333333),4127,46.94166333333334,10.233333333333334
2037,POINT (46.97499666666667 10.23333333333333),4128,46.97499666666667,10.233333333333334
1193,POINT (46.98333000000001 10.23333333333333),4129,46.98333000000001,10.233333333333334
5271,POINT (47.03333000000001 10.23333333333333),4130,47.03333000000001,10.233333333333334
120053,POINT (47.04166333333334 10.23333333333333),4131,47.04166333333334,10.233333333333334
170372,POINT (47.04999666666667 10.23333333333333),4132,47.04999666666667,10.233333333333334
170372,POINT (47.05833000000001 10.23333333333333),4133,47.058330000000005,10.233333333333334
164668,POINT (47.06666333333334 10.23333333333333),4134,47.06666333333334,10.233333333333334
120921,POINT (47.07499666666667 10.23333333333333),4135,47.07499666666667,10.233333333333334
62709,POINT (47.08333 10.23333333333333),4136,47.083330000000004,10.233333333333334
30010,POINT (47.09166333333334 10.23333333333333),4137,47.09166333333334,10.233333333333334
26131,POINT (47.09999666666667 10.23333333333333),4138,47.09999666666667,10.233333333333334
26131,POINT (47.10833000000001 10.23333333333333),4139,47.10833000000001,10.233333333333334
5,POINT (47.11666333333334 10.23333333333333),4140,47.116663333333335,10.233333333333334
1246,POINT (47.12499666666668 10.23333333333333),4141,47.124996666666675,10.233333333333334
713,POINT (47.14166333333334 10.23333333333333),4142,47.14166333333334,10.233333333333334
1696,POINT (47.21666333333334 10.23333333333333),4143,47.21666333333334,10.233333333333334
305,POINT (47.28333000000001 10.23333333333333),4144,47.28333000000001,10.233333333333334
3347,POINT (47.31666333333334 10.23333333333333),4145,47.31666333333334,10.233333333333334
7583,POINT (47.35833000000001 10.23333333333333),4146,47.35833000000001,10.233333333333334
4292,POINT (47.38333000000001 10.23333333333333),4147,47.38333000000001,10.233333333333334
82179,POINT (47.39166333333334 10.23333333333333),4148,47.39166333333334,10.233333333333334
82179,POINT (47.39999666666667 10.23333333333333),4149,47.399996666666674,10.233333333333334
1168,POINT (47.42499666666667 10.23333333333333),4150,47.42499666666667,10.233333333333334
15091,POINT (47.43333000000001 10.23333333333333),4151,47.433330000000005,10.233333333333334
15091,POINT (47.44166333333334 10.23333333333333),4152,47.44166333333334,10.233333333333334
46061,POINT (47.44999666666667 10.23333333333333),4153,47.44999666666667,10.233333333333334
97458,POINT (48.29999666666667 10.23333333333333),4154,48.29999666666667,10.233333333333334
97458,POINT (48.30833000000001 10.23333333333333),4155,48.308330000000005,10.233333333333334
3056,POINT (48.75833000000001 10.23333333333333),4156,48.75833000000001,10.233333333333334
266866,POINT (48.76666333333334 10.23333333333333),4157,48.76666333333334,10.233333333333334
9611,POINT (48.77499666666667 10.23333333333333),4158,48.774996666666674,10.233333333333334
11154,POINT (48.79999666666667 10.23333333333333),4159,48.79999666666667,10.233333333333334
204,POINT (43.61666333333334 10.225),4160,43.61666333333334,10.225000000000001
17760,POINT (43.79999666666667 10.225),4161,43.79999666666667,10.225000000000001
28370,POINT (44.00833000000001 10.225),4162,44.00833000000001,10.225000000000001
35997,POINT (44.01666333333334 10.225),4163,44.01666333333334,10.225000000000001
35997,POINT (44.02499666666667 10.225),4164,44.024996666666674,10.225000000000001
8735,POINT (44.59166333333334 10.225),4165,44.59166333333334,10.225000000000001
942,POINT (46.25833000000001 10.225),4166,46.25833000000001,10.225000000000001
188,POINT (46.50833000000001 10.225),4167,46.50833000000001,10.225000000000001
2085,POINT (46.52499666666667 10.225),4168,46.524996666666674,10.225000000000001
2085,POINT (46.53333000000001 10.225),4169,46.53333000000001,10.225000000000001
20935,POINT (46.57499666666667 10.225),4170,46.57499666666667,10.225000000000001
20935,POINT (46.58333 10.225),4171,46.583330000000004,10.225000000000001
1030,POINT (46.69999666666667 10.225),4172,46.69999666666667,10.225000000000001
946,POINT (46.73333000000001 10.225),4173,46.73333000000001,10.225000000000001
7103,POINT (46.74166333333334 10.225),4174,46.741663333333335,10.225000000000001
2749,POINT (46.74999666666668 10.225),4175,46.749996666666675,10.225000000000001
2720,POINT (46.75833000000001 10.225),4176,46.75833000000001,10.225000000000001
19654,POINT (46.79166333333334 10.225),4177,46.79166333333334,10.225000000000001
602,POINT (46.79999666666667 10.225),4178,46.79999666666667,10.225000000000001
710,POINT (46.80833000000001 10.225),4179,46.808330000000005,10.225000000000001
9576,POINT (47.04166333333334 10.225),4180,47.04166333333334,10.225000000000001
1292,POINT (47.04999666666667 10.225),4181,47.04999666666667,10.225000000000001
19955,POINT (47.05833000000001 10.225),4182,47.058330000000005,10.225000000000001
19955,POINT (47.06666333333334 10.225),4183,47.06666333333334,10.225000000000001
173806,POINT (47.07499666666667 10.225),4184,47.07499666666667,10.225000000000001
157548,POINT (47.08333 10.225),4185,47.083330000000004,10.225000000000001
18935,POINT (47.09166333333334 10.225),4186,47.09166333333334,10.225000000000001
2093,POINT (47.09999666666667 10.225),4187,47.09999666666667,10.225000000000001
2093,POINT (47.10833000000001 10.225),4188,47.10833000000001,10.225000000000001
77,POINT (47.11666333333334 10.225),4189,47.116663333333335,10.225000000000001
3104,POINT (47.24999666666668 10.225),4190,47.249996666666675,10.225000000000001
3104,POINT (47.25833000000001 10.225),4191,47.25833000000001,10.225000000000001
2444,POINT (47.26666333333334 10.225),4192,47.26666333333334,10.225000000000001
1378,POINT (47.27499666666667 10.225),4193,47.274996666666674,10.225000000000001
3135,POINT (47.28333000000001 10.225),4194,47.28333000000001,10.225000000000001
13183,POINT (47.30833000000001 10.225),4195,47.308330000000005,10.225000000000001
4949,POINT (47.32499666666667 10.225),4196,47.32499666666667,10.225000000000001
14517,POINT (47.34166333333334 10.225),4197,47.34166333333334,10.225000000000001
14517,POINT (47.34999666666667 10.225),4198,47.34999666666667,10.225000000000001
7698,POINT (47.35833000000001 10.225),4199,47.35833000000001,10.225000000000001
6382,POINT (47.38333000000001 10.225),4200,47.38333000000001,10.225000000000001
1549,POINT (47.39166333333334 10.225),4201,47.39166333333334,10.225000000000001
1549,POINT (47.39999666666667 10.225),4202,47.399996666666674,10.225000000000001
59303,POINT (47.40833000000001 10.225),4203,47.40833000000001,10.225000000000001
69200,POINT (47.41666333333334 10.225),4204,47.41666333333334,10.225000000000001
5152,POINT (47.42499666666667 10.225),4205,47.42499666666667,10.225000000000001
6327,POINT (47.99166333333334 10.225),4206,47.991663333333335,10.225000000000001
1159701,POINT (48.76666333333334 10.225),4207,48.76666333333334,10.225000000000001
7271,POINT (48.77499666666667 10.225),4208,48.774996666666674,10.225000000000001
7440,POINT (48.90833000000001 10.225),4209,48.90833000000001,10.225000000000001
9340,POINT (48.98333000000001 10.225),4210,48.98333000000001,10.225000000000001
9340,POINT (48.99166333333334 10.225),4211,48.991663333333335,10.225000000000001
36438,POINT (43.32499666666667 10.21666666666667),4212,43.32499666666667,10.216666666666667
876,POINT (43.37499666666668 10.21666666666667),4213,43.374996666666675,10.216666666666667
7375,POINT (43.60833 10.21666666666667),4214,43.60833,10.216666666666667
12281,POINT (43.61666333333334 10.21666666666667),4215,43.61666333333334,10.216666666666667
1147,POINT (44.00833000000001 10.21666666666667),4216,44.00833000000001,10.216666666666667
72340,POINT (44.01666333333334 10.21666666666667),4217,44.01666333333334,10.216666666666667
7208,POINT (44.02499666666667 10.21666666666667),4218,44.024996666666674,10.216666666666667
7208,POINT (44.03333000000001 10.21666666666667),4219,44.03333000000001,10.216666666666667
5801,POINT (44.06666333333334 10.21666666666667),4220,44.06666333333334,10.216666666666667
2569,POINT (44.84166333333334 10.21666666666667),4221,44.84166333333334,10.216666666666667
2569,POINT (44.84999666666667 10.21666666666667),4222,44.84999666666667,10.216666666666667
12542,POINT (44.93333000000001 10.21666666666667),4223,44.933330000000005,10.216666666666667
6767,POINT (44.95833 10.21666666666667),4224,44.958330000000004,10.216666666666667
2693,POINT (45.11666333333334 10.21666666666667),4225,45.116663333333335,10.216666666666667
10927,POINT (45.27499666666667 10.21666666666667),4226,45.274996666666674,10.216666666666667
10927,POINT (45.28333000000001 10.21666666666667),4227,45.28333000000001,10.216666666666667
235,POINT (46.04166333333334 10.21666666666667),4228,46.04166333333334,10.216666666666667
4609,POINT (46.04999666666667 10.21666666666667),4229,46.04999666666667,10.216666666666667
4609,POINT (46.05833000000001 10.21666666666667),4230,46.058330000000005,10.216666666666667
5582,POINT (46.34999666666667 10.21666666666667),4231,46.34999666666667,10.216666666666667
5086,POINT (46.50833000000001 10.21666666666667),4232,46.50833000000001,10.216666666666667
15661,POINT (46.51666333333334 10.21666666666667),4233,46.51666333333334,10.216666666666667
2528,POINT (46.54999666666667 10.21666666666667),4234,46.54999666666667,10.216666666666667
169,POINT (46.55833000000001 10.21666666666667),4235,46.558330000000005,10.216666666666667
2690,POINT (46.57499666666667 10.21666666666667),4236,46.57499666666667,10.216666666666667
2690,POINT (46.58333 10.21666666666667),4237,46.583330000000004,10.216666666666667
2143,POINT (46.67499666666667 10.21666666666667),4238,46.67499666666667,10.216666666666667
2143,POINT (46.68333000000001 10.21666666666667),4239,46.683330000000005,10.216666666666667
3385,POINT (46.69999666666667 10.21666666666667),4240,46.69999666666667,10.216666666666667
4577,POINT (46.71666333333334 10.21666666666667),4241,46.71666333333334,10.216666666666667
6080,POINT (46.72499666666667 10.21666666666667),4242,46.72499666666667,10.216666666666667
6080,POINT (46.73333000000001 10.21666666666667),4243,46.73333000000001,10.216666666666667
1662,POINT (46.74999666666668 10.21666666666667),4244,46.749996666666675,10.216666666666667
2731,POINT (46.75833000000001 10.21666666666667),4245,46.75833000000001,10.216666666666667
17311,POINT (46.79166333333334 10.21666666666667),4246,46.79166333333334,10.216666666666667
3403,POINT (46.81666333333334 10.21666666666667),4247,46.81666333333334,10.216666666666667
3403,POINT (46.82499666666667 10.21666666666667),4248,46.82499666666667,10.216666666666667
2114,POINT (46.86666333333334 10.21666666666667),4249,46.866663333333335,10.216666666666667
2114,POINT (46.87499666666668 10.21666666666667),4250,46.874996666666675,10.216666666666667
95,POINT (47.05833000000001 10.21666666666667),4251,47.058330000000005,10.216666666666667
95,POINT (47.06666333333334 10.21666666666667),4252,47.06666333333334,10.216666666666667
15328,POINT (47.07499666666667 10.21666666666667),4253,47.07499666666667,10.216666666666667
39387,POINT (47.08333 10.21666666666667),4254,47.083330000000004,10.216666666666667
105889,POINT (47.09166333333334 10.21666666666667),4255,47.09166333333334,10.216666666666667
37693,POINT (47.09999666666667 10.21666666666667),4256,47.09999666666667,10.216666666666667
3845,POINT (47.10833000000001 10.21666666666667),4257,47.10833000000001,10.216666666666667
3845,POINT (47.11666333333334 10.21666666666667),4258,47.116663333333335,10.216666666666667
357,POINT (47.12499666666668 10.21666666666667),4259,47.124996666666675,10.216666666666667
1354,POINT (47.21666333333334 10.21666666666667),4260,47.21666333333334,10.216666666666667
1125,POINT (47.23333000000001 10.21666666666667),4261,47.23333000000001,10.216666666666667
6312,POINT (47.27499666666667 10.21666666666667),4262,47.274996666666674,10.216666666666667
2225,POINT (47.28333000000001 10.21666666666667),4263,47.28333000000001,10.216666666666667
8360,POINT (47.29166333333334 10.21666666666667),4264,47.29166333333334,10.216666666666667
16466,POINT (47.29999666666667 10.21666666666667),4265,47.29999666666667,10.216666666666667
16466,POINT (47.30833000000001 10.21666666666667),4266,47.308330000000005,10.216666666666667
37842,POINT (47.31666333333334 10.21666666666667),4267,47.31666333333334,10.216666666666667
888,POINT (47.32499666666667 10.21666666666667),4268,47.32499666666667,10.216666666666667
4295,POINT (47.33333 10.21666666666667),4269,47.333330000000004,10.216666666666667
12864,POINT (47.34166333333334 10.21666666666667),4270,47.34166333333334,10.216666666666667
40779,POINT (47.34999666666667 10.21666666666667),4271,47.34999666666667,10.216666666666667
40779,POINT (47.35833000000001 10.21666666666667),4272,47.35833000000001,10.216666666666667
7039,POINT (47.36666333333334 10.21666666666667),4273,47.366663333333335,10.216666666666667
69721,POINT (47.37499666666668 10.21666666666667),4274,47.374996666666675,10.216666666666667
33731,POINT (47.38333000000001 10.21666666666667),4275,47.38333000000001,10.216666666666667
69444,POINT (47.39166333333334 10.21666666666667),4276,47.39166333333334,10.216666666666667
69444,POINT (47.39999666666667 10.21666666666667),4277,47.399996666666674,10.216666666666667
3320,POINT (47.42499666666667 10.21666666666667),4278,47.42499666666667,10.216666666666667
1349,POINT (47.43333000000001 10.21666666666667),4279,47.433330000000005,10.216666666666667
3468,POINT (47.99166333333334 10.21666666666667),4280,47.991663333333335,10.216666666666667
7530,POINT (48.76666333333334 10.21666666666667),4281,48.76666333333334,10.216666666666667
19075,POINT (48.77499666666667 10.21666666666667),4282,48.774996666666674,10.216666666666667
2625,POINT (43.62499666666668 10.20833333333333),4283,43.624996666666675,10.208333333333334
197008,POINT (44.01666333333334 10.20833333333333),4284,44.01666333333334,10.208333333333334
365528,POINT (44.02499666666667 10.20833333333333),4285,44.024996666666674,10.208333333333334
365528,POINT (44.03333000000001 10.20833333333333),4286,44.03333000000001,10.208333333333334
113160,POINT (44.04166333333334 10.20833333333333),4287,44.04166333333334,10.208333333333334
397,POINT (44.06666333333334 10.20833333333333),4288,44.06666333333334,10.208333333333334
5980,POINT (44.45833 10.20833333333333),4289,44.458330000000004,10.208333333333334
5980,POINT (44.46666333333334 10.20833333333333),4290,44.46666333333334,10.208333333333334
15221,POINT (44.92499666666667 10.20833333333333),4291,44.92499666666667,10.208333333333334
34502,POINT (44.93333000000001 10.20833333333333),4292,44.933330000000005,10.208333333333334
22578,POINT (44.94166333333334 10.20833333333333),4293,44.94166333333334,10.208333333333334
22578,POINT (44.94999666666667 10.20833333333333),4294,44.94999666666667,10.208333333333334
96872,POINT (44.95833 10.20833333333333),4295,44.958330000000004,10.208333333333334
41401,POINT (45.08333 10.20833333333333),4296,45.083330000000004,10.208333333333334
